geo_cod,geo_dsg,geo_nivel,periodo,valor_eur_m2
112030265,Rio Covo (Santa Eugénia),6,4.º Trimestre de 2020,
112030265,Rio Covo (Santa Eugénia),6,1.º Trimestre de 2021,
112030265,Rio Covo (Santa Eugénia),6,2.º Trimestre de 2021,
112030265,Rio Covo (Santa Eugénia),6,3.º Trimestre de 2021,
112030265,Rio Covo (Santa Eugénia),6,4.º Trimestre de 2021,
112030265,Rio Covo (Santa Eugénia),6,1.º Trimestre de 2022,
112030265,Rio Covo (Santa Eugénia),6,2.º Trimestre de 2022,
112030265,Rio Covo (Santa Eugénia),6,3.º Trimestre de 2022,
112030265,Rio Covo (Santa Eugénia),6,4.º Trimestre de 2022,
112030265,Rio Covo (Santa Eugénia),6,1.º Trimestre de 2023,
112030265,Rio Covo (Santa Eugénia),6,2.º Trimestre de 2023,
112030265,Rio Covo (Santa Eugénia),6,3.º Trimestre de 2023,
112030265,Rio Covo (Santa Eugénia),6,4.º Trimestre de 2023,
112030265,Rio Covo (Santa Eugénia),6,1.º Trimestre de 2024,
112030265,Rio Covo (Santa Eugénia),6,2.º Trimestre de 2024,
112030265,Rio Covo (Santa Eugénia),6,3.º Trimestre de 2024,
112030265,Rio Covo (Santa Eugénia),6,4.º Trimestre de 2024,
112030265,Rio Covo (Santa Eugénia),6,1.º Trimestre de 2025,
112030265,Rio Covo (Santa Eugénia),6,2.º Trimestre de 2025,
112030265,Rio Covo (Santa Eugénia),6,3.º Trimestre de 2025,
112030265,Rio Covo (Santa Eugénia),6,4.º Trimestre de 2025,
112030265,Rio Covo (Santa Eugénia),6,1.º Trimestre de 2026,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2019,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2020,
112030292,União das freguesias de Areias de Vilar e Encourados,6,2.º Trimestre de 2020,
112030292,União das freguesias de Areias de Vilar e Encourados,6,3.º Trimestre de 2020,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2020,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2021,
112030292,União das freguesias de Areias de Vilar e Encourados,6,2.º Trimestre de 2021,
112030292,União das freguesias de Areias de Vilar e Encourados,6,3.º Trimestre de 2021,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2021,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2022,
112030292,União das freguesias de Areias de Vilar e Encourados,6,2.º Trimestre de 2022,
112030292,União das freguesias de Areias de Vilar e Encourados,6,3.º Trimestre de 2022,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2022,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2023,
112030292,União das freguesias de Areias de Vilar e Encourados,6,2.º Trimestre de 2023,
112030292,União das freguesias de Areias de Vilar e Encourados,6,3.º Trimestre de 2023,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2023,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2024,
112030292,União das freguesias de Areias de Vilar e Encourados,6,2.º Trimestre de 2024,
112030292,União das freguesias de Areias de Vilar e Encourados,6,3.º Trimestre de 2024,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2024,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2025,
112030292,União das freguesias de Areias de Vilar e Encourados,6,2.º Trimestre de 2025,
112030292,União das freguesias de Areias de Vilar e Encourados,6,3.º Trimestre de 2025,
112030292,União das freguesias de Areias de Vilar e Encourados,6,4.º Trimestre de 2025,
112030292,União das freguesias de Areias de Vilar e Encourados,6,1.º Trimestre de 2026,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2019,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2020,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,2.º Trimestre de 2020,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,3.º Trimestre de 2020,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2020,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2021,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,2.º Trimestre de 2021,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,3.º Trimestre de 2021,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2021,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2022,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,2.º Trimestre de 2022,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,3.º Trimestre de 2022,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2022,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2023,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,2.º Trimestre de 2023,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,3.º Trimestre de 2023,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2023,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2024,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,2.º Trimestre de 2024,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,3.º Trimestre de 2024,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2024,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2025,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,2.º Trimestre de 2025,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,3.º Trimestre de 2025,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,4.º Trimestre de 2025,
112030294,União das freguesias de Campo e Tamel (São Pedro Fins),6,1.º Trimestre de 2026,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2019,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2020,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,2.º Trimestre de 2020,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,3.º Trimestre de 2020,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2020,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2021,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,2.º Trimestre de 2021,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,3.º Trimestre de 2021,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2021,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2022,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,2.º Trimestre de 2022,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,3.º Trimestre de 2022,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2022,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2023,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,2.º Trimestre de 2023,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,3.º Trimestre de 2023,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2023,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2024,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,2.º Trimestre de 2024,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,3.º Trimestre de 2024,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2024,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2025,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,2.º Trimestre de 2025,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,3.º Trimestre de 2025,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,4.º Trimestre de 2025,
112030296,"União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral",6,1.º Trimestre de 2026,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2019,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2020,
112030297,União das freguesias de Creixomil e Mariz,6,2.º Trimestre de 2020,
112030297,União das freguesias de Creixomil e Mariz,6,3.º Trimestre de 2020,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2020,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2021,
112030297,União das freguesias de Creixomil e Mariz,6,2.º Trimestre de 2021,
112030297,União das freguesias de Creixomil e Mariz,6,3.º Trimestre de 2021,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2021,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2022,
112030297,União das freguesias de Creixomil e Mariz,6,2.º Trimestre de 2022,
112030297,União das freguesias de Creixomil e Mariz,6,3.º Trimestre de 2022,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2022,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2023,
112030297,União das freguesias de Creixomil e Mariz,6,2.º Trimestre de 2023,
112030297,União das freguesias de Creixomil e Mariz,6,3.º Trimestre de 2023,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2023,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2024,
112030297,União das freguesias de Creixomil e Mariz,6,2.º Trimestre de 2024,
112030297,União das freguesias de Creixomil e Mariz,6,3.º Trimestre de 2024,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2024,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2025,
112030297,União das freguesias de Creixomil e Mariz,6,2.º Trimestre de 2025,
112030297,União das freguesias de Creixomil e Mariz,6,3.º Trimestre de 2025,
112030297,União das freguesias de Creixomil e Mariz,6,4.º Trimestre de 2025,
112030297,União das freguesias de Creixomil e Mariz,6,1.º Trimestre de 2026,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2019,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2020,
112030295,União das freguesias de Carreira e Fonte Coberta,6,2.º Trimestre de 2020,
112030295,União das freguesias de Carreira e Fonte Coberta,6,3.º Trimestre de 2020,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2020,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2021,
112030295,União das freguesias de Carreira e Fonte Coberta,6,2.º Trimestre de 2021,
112030295,União das freguesias de Carreira e Fonte Coberta,6,3.º Trimestre de 2021,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2021,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2022,
112030295,União das freguesias de Carreira e Fonte Coberta,6,2.º Trimestre de 2022,
112030295,União das freguesias de Carreira e Fonte Coberta,6,3.º Trimestre de 2022,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2022,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2023,
112030295,União das freguesias de Carreira e Fonte Coberta,6,2.º Trimestre de 2023,
112030295,União das freguesias de Carreira e Fonte Coberta,6,3.º Trimestre de 2023,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2023,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2024,
112030295,União das freguesias de Carreira e Fonte Coberta,6,2.º Trimestre de 2024,
112030295,União das freguesias de Carreira e Fonte Coberta,6,3.º Trimestre de 2024,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2024,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2025,
112030295,União das freguesias de Carreira e Fonte Coberta,6,2.º Trimestre de 2025,
112030295,União das freguesias de Carreira e Fonte Coberta,6,3.º Trimestre de 2025,
112030295,União das freguesias de Carreira e Fonte Coberta,6,4.º Trimestre de 2025,
112030295,União das freguesias de Carreira e Fonte Coberta,6,1.º Trimestre de 2026,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2019,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2020,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,2.º Trimestre de 2020,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,3.º Trimestre de 2020,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2020,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2021,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,2.º Trimestre de 2021,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,3.º Trimestre de 2021,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2021,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2022,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,2.º Trimestre de 2022,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,3.º Trimestre de 2022,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2022,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2023,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,2.º Trimestre de 2023,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,3.º Trimestre de 2023,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2023,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2024,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,2.º Trimestre de 2024,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,3.º Trimestre de 2024,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2024,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2025,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,2.º Trimestre de 2025,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,3.º Trimestre de 2025,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,4.º Trimestre de 2025,
112030291,União das freguesias de Alvito (São Pedro e São Martinho) e Couto,6,1.º Trimestre de 2026,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2019,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2020,
112030298,União das freguesias de Durrães e Tregosa,6,2.º Trimestre de 2020,
112030298,União das freguesias de Durrães e Tregosa,6,3.º Trimestre de 2020,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2020,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2021,
112030298,União das freguesias de Durrães e Tregosa,6,2.º Trimestre de 2021,
112030298,União das freguesias de Durrães e Tregosa,6,3.º Trimestre de 2021,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2021,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2022,
112030298,União das freguesias de Durrães e Tregosa,6,2.º Trimestre de 2022,
112030298,União das freguesias de Durrães e Tregosa,6,3.º Trimestre de 2022,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2022,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2023,
112030298,União das freguesias de Durrães e Tregosa,6,2.º Trimestre de 2023,
112030298,União das freguesias de Durrães e Tregosa,6,3.º Trimestre de 2023,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2023,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2024,
112030298,União das freguesias de Durrães e Tregosa,6,2.º Trimestre de 2024,
112030298,União das freguesias de Durrães e Tregosa,6,3.º Trimestre de 2024,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2024,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2025,
112030298,União das freguesias de Durrães e Tregosa,6,2.º Trimestre de 2025,
112030298,União das freguesias de Durrães e Tregosa,6,3.º Trimestre de 2025,
112030298,União das freguesias de Durrães e Tregosa,6,4.º Trimestre de 2025,
112030298,União das freguesias de Durrães e Tregosa,6,1.º Trimestre de 2026,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2019,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2020,
112030299,União das freguesias de Gamil e Midões,6,2.º Trimestre de 2020,
112030299,União das freguesias de Gamil e Midões,6,3.º Trimestre de 2020,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2020,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2021,
112030299,União das freguesias de Gamil e Midões,6,2.º Trimestre de 2021,
112030299,União das freguesias de Gamil e Midões,6,3.º Trimestre de 2021,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2021,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2022,
112030299,União das freguesias de Gamil e Midões,6,2.º Trimestre de 2022,
112030299,União das freguesias de Gamil e Midões,6,3.º Trimestre de 2022,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2022,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2023,
112030299,União das freguesias de Gamil e Midões,6,2.º Trimestre de 2023,
112030299,União das freguesias de Gamil e Midões,6,3.º Trimestre de 2023,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2023,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2024,
112030299,União das freguesias de Gamil e Midões,6,2.º Trimestre de 2024,
112030299,União das freguesias de Gamil e Midões,6,3.º Trimestre de 2024,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2024,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2025,
112030299,União das freguesias de Gamil e Midões,6,2.º Trimestre de 2025,
112030299,União das freguesias de Gamil e Midões,6,3.º Trimestre de 2025,
112030299,União das freguesias de Gamil e Midões,6,4.º Trimestre de 2025,
112030299,União das freguesias de Gamil e Midões,6,1.º Trimestre de 2026,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2019,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2020,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,2.º Trimestre de 2020,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,3.º Trimestre de 2020,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2020,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2021,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,2.º Trimestre de 2021,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,3.º Trimestre de 2021,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2021,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2022,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,2.º Trimestre de 2022,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,3.º Trimestre de 2022,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2022,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2023,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,2.º Trimestre de 2023,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,3.º Trimestre de 2023,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2023,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2024,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,2.º Trimestre de 2024,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,3.º Trimestre de 2024,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2024,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2025,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,2.º Trimestre de 2025,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,3.º Trimestre de 2025,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,4.º Trimestre de 2025,
1120302FA,"União das freguesias de Milhazes, Vilar de Figos e Faria",6,1.º Trimestre de 2026,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2019,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2020,
1120302FB,União das freguesias de Negreiros e Chavão,6,2.º Trimestre de 2020,
1120302FB,União das freguesias de Negreiros e Chavão,6,3.º Trimestre de 2020,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2020,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2021,
1120302FB,União das freguesias de Negreiros e Chavão,6,2.º Trimestre de 2021,
1120302FB,União das freguesias de Negreiros e Chavão,6,3.º Trimestre de 2021,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2021,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2022,
1120302FB,União das freguesias de Negreiros e Chavão,6,2.º Trimestre de 2022,
1120302FB,União das freguesias de Negreiros e Chavão,6,3.º Trimestre de 2022,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2022,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2023,
1120302FB,União das freguesias de Negreiros e Chavão,6,2.º Trimestre de 2023,
1120302FB,União das freguesias de Negreiros e Chavão,6,3.º Trimestre de 2023,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2023,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2024,
1120302FB,União das freguesias de Negreiros e Chavão,6,2.º Trimestre de 2024,
1120302FB,União das freguesias de Negreiros e Chavão,6,3.º Trimestre de 2024,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2024,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2025,
1120302FB,União das freguesias de Negreiros e Chavão,6,2.º Trimestre de 2025,
1120302FB,União das freguesias de Negreiros e Chavão,6,3.º Trimestre de 2025,
1120302FB,União das freguesias de Negreiros e Chavão,6,4.º Trimestre de 2025,
1120302FB,União das freguesias de Negreiros e Chavão,6,1.º Trimestre de 2026,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2019,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2020,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,2.º Trimestre de 2020,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,3.º Trimestre de 2020,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2020,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2021,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,2.º Trimestre de 2021,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,3.º Trimestre de 2021,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2021,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2022,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,2.º Trimestre de 2022,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,3.º Trimestre de 2022,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2022,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2023,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,2.º Trimestre de 2023,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,3.º Trimestre de 2023,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2023,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2024,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,2.º Trimestre de 2024,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,3.º Trimestre de 2024,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2024,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2025,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,2.º Trimestre de 2025,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,3.º Trimestre de 2025,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,4.º Trimestre de 2025,
1120302FE,União das freguesias de Silveiros e Rio Covo (Santa Eulália),6,1.º Trimestre de 2026,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,4.º Trimestre de 2019,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,1.º Trimestre de 2020,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,2.º Trimestre de 2020,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,3.º Trimestre de 2020,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,4.º Trimestre de 2020,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,1.º Trimestre de 2021,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,2.º Trimestre de 2021,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,3.º Trimestre de 2021,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,4.º Trimestre de 2021,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,1.º Trimestre de 2022,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,2.º Trimestre de 2022,
1120302FF,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte,6,3.º Trimestre de 2022,
